Iteration,Chain,Parameter,value
1,1,score,-46.10814450709035
2,1,score,-46.37956685298592
3,1,score,-46.37956685298592
4,1,score,-46.04780330861219
5,1,score,-46.17061019944924
6,1,score,-46.261823293210924
7,1,score,-46.261823293210924
8,1,score,-46.40053672122252
9,1,score,-46.40053672122252
10,1,score,-46.40053672122252
11,1,score,-46.40053672122252
12,1,score,-46.01997353115638
13,1,score,-46.01997353115638
14,1,score,-46.01997353115638
15,1,score,-46.19481947775257
16,1,score,-46.053707091553
17,1,score,-46.621844805397174
18,1,score,-46.37641191142079
19,1,score,-46.02873524856291
20,1,score,-46.02873524856291
21,1,score,-46.22934701332461
22,1,score,-46.33357075802671
23,1,score,-46.39806620509227
24,1,score,-46.39806620509227
25,1,score,-46.39806620509227
26,1,score,-46.39806620509227
27,1,score,-46.32244203595528
28,1,score,-46.32244203595528
29,1,score,-46.32244203595528
30,1,score,-46.648498230068014
31,1,score,-46.08649072799732
32,1,score,-46.12683588399398
33,1,score,-46.12683588399398
34,1,score,-46.12683588399398
35,1,score,-46.12683588399398
36,1,score,-46.12276052955175
37,1,score,-46.12276052955175
38,1,score,-46.12276052955175
39,1,score,-46.12276052955175
40,1,score,-46.12276052955175
41,1,score,-46.14786988729388
42,1,score,-46.115863266380124
43,1,score,-46.115863266380124
44,1,score,-46.08237420669162
45,1,score,-46.021768457562295
46,1,score,-46.021768457562295
47,1,score,-46.46936041195423
48,1,score,-46.46936041195423
49,1,score,-46.46936041195423
50,1,score,-46.46936041195423
51,1,score,-46.46936041195423
52,1,score,-46.46936041195423
53,1,score,-46.46936041195423
54,1,score,-46.46936041195423
55,1,score,-46.46936041195423
56,1,score,-46.46936041195423
57,1,score,-46.06077416077426
58,1,score,-46.06077416077426
59,1,score,-46.06077416077426
60,1,score,-46.06077416077426
61,1,score,-46.30262198476522
62,1,score,-46.30297492124799
63,1,score,-46.30297492124799
64,1,score,-46.30297492124799
65,1,score,-46.30297492124799
66,1,score,-46.30297492124799
67,1,score,-46.30297492124799
68,1,score,-46.30297492124799
69,1,score,-46.39299671336448
70,1,score,-46.03404491347296
71,1,score,-46.03404491347296
72,1,score,-46.03404491347296
73,1,score,-46.086014719359326
74,1,score,-46.458979335150175
75,1,score,-46.458979335150175
76,1,score,-46.458979335150175
77,1,score,-46.458979335150175
78,1,score,-46.458979335150175
79,1,score,-46.337211071406585
80,1,score,-46.337211071406585
81,1,score,-46.337211071406585
82,1,score,-46.548613694941764
83,1,score,-46.22146309801684
84,1,score,-46.22146309801684
85,1,score,-46.02907798997459
86,1,score,-46.41509885061537
87,1,score,-46.41509885061537
88,1,score,-46.41509885061537
89,1,score,-46.41509885061537
90,1,score,-46.41509885061537
91,1,score,-46.39243521376312
92,1,score,-46.14676381238682
93,1,score,-30.682341138839053
94,1,score,-30.682341138839053
95,1,score,-30.682341138839053
96,1,score,-30.682341138839053
97,1,score,-30.682341138839053
98,1,score,-30.682341138839053
99,1,score,-30.706811921254115
100,1,score,-30.706811921254115
101,1,score,-30.630966512553005
102,1,score,-30.630966512553005
103,1,score,-30.892139323010436
104,1,score,-30.78496944236889
105,1,score,-30.550024755879814
106,1,score,-30.550024755879814
107,1,score,-30.550024755879814
108,1,score,-30.550024755879814
109,1,score,-30.972264956760284
110,1,score,-30.742957011258966
111,1,score,-31.147808526942644
112,1,score,-31.147808526942644
113,1,score,-31.147808526942644
114,1,score,-30.836161815710383
115,1,score,-30.706683807717994
116,1,score,-30.706683807717994
117,1,score,-30.682927574868522
118,1,score,-30.682927574868522
119,1,score,-30.682927574868522
120,1,score,-30.682927574868522
121,1,score,-30.682927574868522
122,1,score,-30.682927574868522
123,1,score,-30.707192703391858
124,1,score,-30.707192703391858
125,1,score,-30.706096737594798
