Iteration,Chain,Parameter,value
1,1,score,-3.021919004767469
2,1,score,-3.0536112227111194
3,1,score,-3.0536112227111194
4,1,score,-3.0370080700930093
5,1,score,-3.034055001295791
6,1,score,-3.034055001295791
7,1,score,-3.034055001295791
8,1,score,-3.034055001295791
9,1,score,-3.058638440125343
10,1,score,-3.058638440125343
11,1,score,-3.0087305352787017
12,1,score,-3.0951759940123087
13,1,score,-2.997168694226581
14,1,score,-2.9999349805007616
15,1,score,-3.0027594310503365
16,1,score,-3.0626222646586005
17,1,score,-3.517026986199284
18,1,score,-3.6826297314165797
19,1,score,-3.417576915904274
20,1,score,-3.068728365465216
21,1,score,-3.0062132182688974
22,1,score,-3.175520064886776
23,1,score,-3.152459001982287
24,1,score,-3.1475450948666297
25,1,score,-3.001810354534783
26,1,score,-3.001748490128762
27,1,score,-3.001748490128762
28,1,score,-3.0101511330793476
29,1,score,-3.0247387520642026
30,1,score,-3.1481971670600832
31,1,score,-3.0220954817793815
32,1,score,-2.998061738214837
33,1,score,-3.152281210589003
34,1,score,-3.4292677676691103
35,1,score,-3.82607575121153
36,1,score,-3.386833897441019
37,1,score,-4.39156026842763
38,1,score,-3.4863027743922683
39,1,score,-3.0693059830577103
40,1,score,-3.0693059830577103
41,1,score,-3.0693059830577103
42,1,score,-3.785912595925883
43,1,score,-3.785912595925883
44,1,score,-3.0404964979324522
45,1,score,-3.014998515937265
46,1,score,-2.999745915191206
47,1,score,-2.997725698320402
48,1,score,-3.4226252653426656
49,1,score,-3.0001530623152566
50,1,score,-3.0001530623152566
51,1,score,-3.0134210513522537
52,1,score,-3.0161006200005223
53,1,score,-3.034325117510534
54,1,score,-3.034325117510534
55,1,score,-3.0119799225321278
56,1,score,-3.0259264704667506
57,1,score,-3.0380120835511453
58,1,score,-3.0280546961467754
59,1,score,-2.999217891122037
60,1,score,-4.709252657350127
61,1,score,-4.709252657350127
62,1,score,-3.2219180083369356
63,1,score,-3.0019304916757794
64,1,score,-4.3461846926177286
65,1,score,-4.346887631637631
66,1,score,-2.9969917375695947
67,1,score,-3.016738059818643
68,1,score,-2.9987571291597637
69,1,score,-3.004425466724094
70,1,score,-2.9963168181013278
71,1,score,-3.0916818804115214
72,1,score,-2.996909321110103
73,1,score,-2.996909321110103
74,1,score,-3.119935818283928
75,1,score,-3.080030323054356
76,1,score,-3.080030323054356
77,1,score,-3.1829229239483507
78,1,score,-3.002904470094727
79,1,score,-3.002904470094727
80,1,score,-3.3214438074087096
81,1,score,-3.5003823413129678
82,1,score,-3.5003823413129678
83,1,score,-3.5003823413129678
84,1,score,-3.2141347628122543
85,1,score,-3.2141347628122543
86,1,score,-3.0099643729207846
87,1,score,-3.0099643729207846
88,1,score,-4.074798583657856
89,1,score,-3.044947931326036
90,1,score,-3.0456087010601327
91,1,score,-3.0270116450550977
92,1,score,-3.0270116450550977
93,1,score,-3.0270116450550977
94,1,score,-3.052587288695485
95,1,score,-3.0016400539243624
96,1,score,-2.998047046047994
97,1,score,-2.996727772465697
98,1,score,-3.2056072574252643
99,1,score,-3.0143852062193948
100,1,score,-3.0143852062193948
101,1,score,-3.1660893378942423
102,1,score,-3.1660893378942423
103,1,score,-3.589432650692324
104,1,score,-3.589432650692324
105,1,score,-2.9974374586576507
106,1,score,-3.103047786316854
107,1,score,-3.0699188600240537
108,1,score,-3.04449761647512
