Iteration,Chain,Parameter,value
1,1,score,-3.0203805520746134
2,1,score,-3.020516630588873
3,1,score,-3.020636209557765
4,1,score,-2.998831980226449
5,1,score,-2.9987644369164532
6,1,score,-2.9987644369164532
7,1,score,-3.154144589005107
8,1,score,-3.154144589005107
9,1,score,-3.0298017833188884
10,1,score,-3.037314821746414
11,1,score,-3.0400415590045857
12,1,score,-3.049645225904776
13,1,score,-3.017028277578412
14,1,score,-3.0171469618670916
15,1,score,-3.0158117869456835
16,1,score,-3.016726569484384
17,1,score,-3.016726569484384
18,1,score,-3.0176963543060897
19,1,score,-2.998775311241339
20,1,score,-2.998775311241339
21,1,score,-3.00475677215686
22,1,score,-3.004962449385751
23,1,score,-3.0042774903792027
24,1,score,-3.0042774903792027
25,1,score,-3.0567250226135987
26,1,score,-3.0567250226135987
27,1,score,-3.0604015767459036
28,1,score,-3.132162014248515
29,1,score,-3.130251680604538
30,1,score,-3.130251680604538
31,1,score,-3.4277826651734817
32,1,score,-3.4276752671331754
33,1,score,-3.4276752671331754
34,1,score,-3.425163584760583
35,1,score,-3.425163584760583
36,1,score,-3.0041929331381216
37,1,score,-3.0041929331381216
38,1,score,-3.0041929331381216
39,1,score,-3.00383991492992
40,1,score,-2.9988814330884357
41,1,score,-2.999727290563634
42,1,score,-2.9998231695681246
43,1,score,-2.9997325236929773
44,1,score,-2.999777051299667
45,1,score,-2.999777051299667
46,1,score,-2.9997438886338377
47,1,score,-2.9997765645753636
48,1,score,-2.9997437137903593
49,1,score,-2.999797138559949
50,1,score,-3.0000925705575345
51,1,score,-2.999798521783639
52,1,score,-2.999798521783639
53,1,score,-3.0000148433183615
54,1,score,-2.999726535745815
55,1,score,-2.999726535745815
56,1,score,-2.999726535745815
57,1,score,-3.0017236029238963
58,1,score,-3.0017086692539796
59,1,score,-3.00177656743292
60,1,score,-3.485550458918944
61,1,score,-3.4972345956476762
62,1,score,-3.4969336648000753
63,1,score,-3.5030820528629865
64,1,score,-3.000835577756597
65,1,score,-3.0007349293448375
66,1,score,-3.0079503962845924
67,1,score,-3.0073419016209546
68,1,score,-3.6647487859629853
69,1,score,-3.6906980032149623
70,1,score,-3.0042787492671086
71,1,score,-3.0170891664185793
72,1,score,-3.0170891664185793
73,1,score,-3.017096350465217
74,1,score,-3.016060165286213
75,1,score,-3.0429662406562845
76,1,score,-3.0449836135211403
77,1,score,-3.1711890508808342
78,1,score,-3.1676106066716376
79,1,score,-3.171425688989729
80,1,score,-4.3960730394833805
81,1,score,-4.365005394375896
82,1,score,-4.355810827093632
83,1,score,-4.355810827093632
84,1,score,-4.355810827093632
85,1,score,-4.37100995570744
86,1,score,-2.9984195666676574
87,1,score,-2.9984195666676574
88,1,score,-2.998421595158739
89,1,score,-2.999397034271006
90,1,score,-2.9993879446219087
91,1,score,-2.9993386918468237
92,1,score,-3.180520442001758
93,1,score,-3.1778492611176152
94,1,score,-3.183156469339949
95,1,score,-3.183156469339949
96,1,score,-3.183156469339949
97,1,score,-3.1896984738794463
98,1,score,-3.1896984738794463
99,1,score,-3.1896984738794463
100,1,score,-3.1780925628483776
101,1,score,-3.1790735366013796
102,1,score,-3.183635645022719
103,1,score,-3.186110619013974
104,1,score,-3.186110619013974
105,1,score,-3.186110619013974
106,1,score,-3.189744676731039
107,1,score,-3.0058509762458603
108,1,score,-3.0058509762458603
109,1,score,-3.005290034034609
110,1,score,-3.005290034034609
111,1,score,-3.005778932078322
112,1,score,-3.00526072588054
113,1,score,-3.00526072588054
114,1,score,-3.00526072588054
115,1,score,-3.00526072588054
116,1,score,-3.134415242677783
117,1,score,-3.1320905090102618
118,1,score,-3.1381238285342623
119,1,score,-2.9992554381997754
120,1,score,-2.999304295149152
