Iteration,Chain,Parameter,value
1,1,score,-20.611826938524672
2,1,score,-20.513582855671174
3,1,score,-20.513582855671174
4,1,score,-19.838796758879187
5,1,score,-19.838796758879187
6,1,score,-19.68111545178461
7,1,score,-19.625303921470383
8,1,score,-19.625303921470383
9,1,score,-19.625303921470383
10,1,score,-19.625303921470383
11,1,score,-18.966861995075103
12,1,score,-19.68882455920746
13,1,score,-19.68882455920746
14,1,score,-19.71794710919743
15,1,score,-19.600861848686584
16,1,score,-19.600861848686584
17,1,score,-19.600861848686584
18,1,score,-19.749281241246866
19,1,score,-19.749281241246866
20,1,score,-19.71178062944816
21,1,score,-19.751002816022385
22,1,score,-19.613749927719947
23,1,score,-19.613749927719947
24,1,score,-19.613749927719947
25,1,score,-19.613749927719947
26,1,score,-19.67794273636501
27,1,score,-19.704908259501863
28,1,score,-19.523571238447673
29,1,score,-19.764256020662522
30,1,score,-19.764256020662522
31,1,score,-19.764256020662522
32,1,score,-19.764256020662522
33,1,score,-19.764256020662522
34,1,score,-19.764256020662522
35,1,score,-19.764256020662522
36,1,score,-19.764256020662522
37,1,score,-19.615396612600883
38,1,score,-19.615396612600883
39,1,score,-19.43897635684709
40,1,score,-19.43897635684709
41,1,score,-19.43897635684709
42,1,score,-19.43897635684709
43,1,score,-19.43897635684709
44,1,score,-19.692164735507355
45,1,score,-19.672557406609084
46,1,score,-19.672557406609084
47,1,score,-19.73326167787194
48,1,score,-19.73326167787194
49,1,score,-19.73326167787194
50,1,score,-19.73326167787194
51,1,score,-19.708330580778366
52,1,score,-19.708330580778366
53,1,score,-19.72464160876849
54,1,score,-19.683946590407253
55,1,score,-19.673304453227733
56,1,score,-19.673304453227733
57,1,score,-19.673304453227733
58,1,score,-19.673304453227733
59,1,score,-19.70823837914366
60,1,score,-19.670960073605798
61,1,score,-19.670960073605798
62,1,score,-19.739956293283896
63,1,score,-19.739956293283896
64,1,score,-19.739956293283896
65,1,score,-18.95781777934741
66,1,score,-19.43220495182364
67,1,score,-19.43220495182364
68,1,score,-19.476206781903937
69,1,score,-19.737400049013097
70,1,score,-19.737400049013097
71,1,score,-19.67115557076866
72,1,score,-19.67115557076866
73,1,score,-19.67115557076866
74,1,score,-19.67115557076866
75,1,score,-19.67115557076866
76,1,score,-19.722211930426255
77,1,score,-19.121886402443742
78,1,score,-19.121886402443742
79,1,score,-19.121886402443742
80,1,score,-19.121886402443742
81,1,score,-19.121886402443742
82,1,score,-19.121886402443742
83,1,score,-19.754951479612473
84,1,score,-19.754951479612473
85,1,score,-19.754951479612473
86,1,score,-19.729514561964667
87,1,score,-19.729514561964667
88,1,score,-19.729514561964667
89,1,score,-19.729514561964667
90,1,score,-19.744280401431254
91,1,score,-19.744280401431254
92,1,score,-19.744280401431254
93,1,score,-19.744280401431254
94,1,score,-19.74254210895692
95,1,score,-19.74254210895692
96,1,score,-19.68147999836425
97,1,score,-19.67134291833795
98,1,score,-19.677581884603214
99,1,score,-19.677581884603214
100,1,score,-19.73760074184397
101,1,score,-19.681345148524972
102,1,score,-19.681345148524972
103,1,score,-19.681345148524972
104,1,score,-19.681345148524972
105,1,score,-19.681345148524972
106,1,score,-19.632394805571693
107,1,score,-19.632394805571693
108,1,score,-19.632394805571693
109,1,score,-19.67136362482133
110,1,score,-19.67136362482133
111,1,score,-19.56800337951156
112,1,score,-19.56800337951156
113,1,score,-19.56800337951156
114,1,score,-19.56800337951156
115,1,score,-19.56800337951156
116,1,score,-19.56800337951156
117,1,score,-19.56800337951156
118,1,score,-19.56800337951156
