Iteration,Chain,Parameter,value
1,1,score,-31.678696748126782
2,1,score,-30.894715140960237
3,1,score,-30.894715140960237
4,1,score,-31.0932313871056
5,1,score,-31.197902479149747
6,1,score,-30.866406102784737
7,1,score,-30.866406102784737
8,1,score,-30.894610660209903
9,1,score,-31.015225753488465
10,1,score,-30.8670861500499
11,1,score,-31.133318172882795
12,1,score,-31.133318172882795
13,1,score,-31.133318172882795
14,1,score,-31.133318172882795
15,1,score,-31.133318172882795
16,1,score,-30.118124442801157
17,1,score,-30.231766547332818
18,1,score,-30.231766547332818
19,1,score,-30.231766547332818
20,1,score,-30.231766547332818
21,1,score,-30.380182601688862
22,1,score,-30.380182601688862
23,1,score,-30.486288462835564
24,1,score,-30.152776263392777
25,1,score,-30.117934557721767
26,1,score,-30.117934557721767
27,1,score,-30.117934557721767
28,1,score,-30.117934557721767
29,1,score,-30.117934557721767
30,1,score,-30.12570596020639
31,1,score,-30.12570596020639
32,1,score,-30.12570596020639
33,1,score,-30.12570596020639
34,1,score,-30.12570596020639
35,1,score,-30.12570596020639
36,1,score,-30.12570596020639
37,1,score,-30.12570596020639
38,1,score,-30.12570596020639
39,1,score,-30.12570596020639
40,1,score,-30.263988725810925
41,1,score,-30.263988725810925
42,1,score,-30.263988725810925
43,1,score,-30.669765877371663
44,1,score,-30.669765877371663
45,1,score,-30.56477764438717
46,1,score,-30.34473638604341
47,1,score,-30.34473638604341
48,1,score,-30.34473638604341
49,1,score,-30.664356021197516
50,1,score,-30.664356021197516
51,1,score,-30.101627463851948
52,1,score,-30.101627463851948
53,1,score,-30.101627463851948
54,1,score,-30.101627463851948
55,1,score,-30.101627463851948
56,1,score,-30.101627463851948
57,1,score,-30.101627463851948
58,1,score,-30.101627463851948
59,1,score,-30.625465293953635
60,1,score,-30.625465293953635
61,1,score,-30.217638568480815
62,1,score,-30.217638568480815
63,1,score,-30.217638568480815
64,1,score,-30.217638568480815
65,1,score,-30.150679569589027
66,1,score,-30.100301375133732
67,1,score,-30.478603220848207
68,1,score,-30.10000950404376
69,1,score,-30.10000950404376
70,1,score,-30.10000950404376
71,1,score,-30.261528897316378
72,1,score,-30.261528897316378
73,1,score,-30.261528897316378
74,1,score,-30.469858043867546
75,1,score,-30.469858043867546
76,1,score,-30.698627553079127
77,1,score,-30.613021826833442
78,1,score,-30.10003600267122
79,1,score,-30.10003600267122
80,1,score,-30.10003600267122
81,1,score,-30.544727847725493
82,1,score,-30.698879467222184
83,1,score,-30.285079771549185
84,1,score,-30.285079771549185
85,1,score,-30.128288301854518
86,1,score,-30.128288301854518
87,1,score,-30.617140038766617
88,1,score,-30.141132984804482
89,1,score,-30.141132984804482
90,1,score,-30.141132984804482
91,1,score,-30.630789411289157
92,1,score,-30.630789411289157
93,1,score,-30.630789411289157
94,1,score,-30.100376243843424
95,1,score,-30.100376243843424
96,1,score,-30.100376243843424
97,1,score,-30.100376243843424
98,1,score,-30.100376243843424
99,1,score,-30.100376243843424
100,1,score,-30.303903367498027
101,1,score,-30.14931749844582
102,1,score,-30.14931749844582
103,1,score,-30.27668089166712
104,1,score,-30.52582076760868
105,1,score,-30.111423216884486
106,1,score,-30.111423216884486
107,1,score,-30.111423216884486
108,1,score,-30.111423216884486
109,1,score,-30.111423216884486
110,1,score,-30.111423216884486
111,1,score,-30.111423216884486
112,1,score,-30.587823891129695
113,1,score,-30.452623486380975
114,1,score,-30.452623486380975
115,1,score,-30.103080121106505
116,1,score,-30.103080121106505
117,1,score,-30.103080121106505
118,1,score,-30.103080121106505
119,1,score,-30.100447607943458
120,1,score,-30.100447607943458
121,1,score,-30.180589197921204
122,1,score,-30.180589197921204
123,1,score,-30.604520195939955
124,1,score,-30.604520195939955
125,1,score,-30.604520195939955
126,1,score,-30.528473223135858
127,1,score,-30.130858188222106
128,1,score,-30.21683003441597
