Iteration,Chain,Parameter,value
1,1,score,-17.63961921205275
2,1,score,-17.63961921205275
3,1,score,-17.71930361205506
4,1,score,-17.749223325057187
5,1,score,-17.749223325057187
6,1,score,-17.749223325057187
7,1,score,-17.749223325057187
8,1,score,-17.771440463726847
9,1,score,-17.771440463726847
10,1,score,-17.771440463726847
11,1,score,-17.771440463726847
12,1,score,-17.884971992649568
13,1,score,-18.102827007502825
14,1,score,-17.86907952237441
15,1,score,-17.86907952237441
16,1,score,-17.67611400905103
17,1,score,-17.67611400905103
18,1,score,-17.67611400905103
19,1,score,-17.67611400905103
20,1,score,-17.67611400905103
21,1,score,-17.67611400905103
22,1,score,-17.67611400905103
23,1,score,-17.67611400905103
24,1,score,-18.719442450915036
25,1,score,-18.719442450915036
26,1,score,-18.719442450915036
27,1,score,-18.719442450915036
28,1,score,-18.719442450915036
29,1,score,-17.609724173140922
30,1,score,-17.609724173140922
31,1,score,-18.280371288144963
32,1,score,-18.318225887431872
33,1,score,-18.318225887431872
34,1,score,-18.267248987543503
35,1,score,-18.267248987543503
36,1,score,-18.267248987543503
37,1,score,-18.267248987543503
38,1,score,-18.267248987543503
39,1,score,-18.267248987543503
40,1,score,-18.267248987543503
41,1,score,-18.267248987543503
42,1,score,-18.35615873543007
43,1,score,-18.35615873543007
44,1,score,-18.35615873543007
45,1,score,-18.407856718482513
46,1,score,-18.407856718482513
47,1,score,-18.407856718482513
48,1,score,-18.407856718482513
49,1,score,-18.407856718482513
50,1,score,-18.407856718482513
51,1,score,-18.407856718482513
52,1,score,-18.445770582890546
53,1,score,-18.445770582890546
54,1,score,-18.031982952600096
55,1,score,-19.535756966273862
56,1,score,-19.535756966273862
57,1,score,-17.95367079631356
58,1,score,-17.821561753729682
59,1,score,-17.821561753729682
60,1,score,-17.931581637496095
61,1,score,-17.931581637496095
62,1,score,-17.588576548697187
63,1,score,-17.792244950358246
64,1,score,-17.924468765950735
65,1,score,-17.924468765950735
66,1,score,-19.099902206026904
67,1,score,-20.63315650294026
68,1,score,-19.391444265574385
69,1,score,-23.013816135585728
70,1,score,-23.013816135585728
71,1,score,-23.013816135585728
72,1,score,-18.883002158162384
73,1,score,-18.883002158162384
74,1,score,-18.883002158162384
75,1,score,-18.883002158162384
76,1,score,-18.883002158162384
77,1,score,-18.883002158162384
78,1,score,-18.883002158162384
79,1,score,-18.0834744835766
80,1,score,-18.0834744835766
81,1,score,-18.0834744835766
82,1,score,-18.0834744835766
83,1,score,-18.0834744835766
84,1,score,-18.042669824943285
85,1,score,-18.063898535672926
86,1,score,-18.721985141605984
87,1,score,-18.66515578074589
88,1,score,-18.66515578074589
89,1,score,-18.723050836971176
90,1,score,-18.723050836971176
91,1,score,-18.723050836971176
92,1,score,-18.723050836971176
93,1,score,-18.723050836971176
94,1,score,-18.723050836971176
95,1,score,-18.723050836971176
96,1,score,-18.723050836971176
97,1,score,-18.49982065767138
98,1,score,-18.49982065767138
99,1,score,-18.49982065767138
100,1,score,-18.49982065767138
101,1,score,-18.49982065767138
102,1,score,-18.136710587580474
103,1,score,-18.206975510477726
104,1,score,-18.13181300025925
105,1,score,-18.17617404709336
106,1,score,-18.17617404709336
107,1,score,-18.44128988757381
108,1,score,-18.44128988757381
109,1,score,-18.44128988757381
110,1,score,-18.44128988757381
111,1,score,-18.44128988757381
112,1,score,-18.44128988757381
113,1,score,-18.44128988757381
114,1,score,-18.44128988757381
115,1,score,-18.44128988757381
116,1,score,-18.679345811768975
117,1,score,-18.679345811768975
118,1,score,-18.679345811768975
119,1,score,-18.425967513932115
120,1,score,-17.758811761385466
121,1,score,-17.758811761385466
122,1,score,-17.758811761385466
123,1,score,-17.758811761385466
124,1,score,-17.758811761385466
125,1,score,-17.758811761385466
126,1,score,-17.758811761385466
127,1,score,-17.758811761385466
128,1,score,-17.758811761385466
129,1,score,-17.758811761385466
130,1,score,-17.758811761385466
131,1,score,-18.14894232857731
132,1,score,-18.14894232857731
133,1,score,-17.935814010488595
134,1,score,-17.935814010488595
135,1,score,-17.935814010488595
136,1,score,-17.935814010488595
137,1,score,-17.72184863501056
138,1,score,-17.72184863501056
139,1,score,-17.72184863501056
140,1,score,-18.58597110734818
141,1,score,-18.853096394159007
142,1,score,-18.853096394159007
143,1,score,-18.853096394159007
144,1,score,-18.853096394159007
145,1,score,-19.754145685584568
146,1,score,-20.35472202651203
147,1,score,-19.69954024101456
148,1,score,-19.69954024101456
149,1,score,-19.69954024101456
150,1,score,-19.69954024101456
151,1,score,-18.918983251545832
