Iteration,Chain,Parameter,value
1,1,score,-31.153745414911587
2,1,score,-31.155919572125242
3,1,score,-31.134149042025854
4,1,score,-31.15244725622646
5,1,score,-31.143021029366427
6,1,score,-31.13112018840397
7,1,score,-31.152141428336662
8,1,score,-31.152130592712663
9,1,score,-31.152130592712663
10,1,score,-31.14695818115717
11,1,score,-31.14695818115717
12,1,score,-31.139881999701398
13,1,score,-31.128855298953354
14,1,score,-31.13063487958449
15,1,score,-31.13063487958449
16,1,score,-31.13063487958449
17,1,score,-31.13063487958449
18,1,score,-31.147739483252597
19,1,score,-31.155368095530335
20,1,score,-31.155097660609965
21,1,score,-31.145724696113135
22,1,score,-31.145724696113135
23,1,score,-31.145724696113135
24,1,score,-31.145724696113135
25,1,score,-31.13288964505376
26,1,score,-31.135209979638034
27,1,score,-31.135209979638034
28,1,score,-31.143583115286273
29,1,score,-31.143583115286273
30,1,score,-31.143583115286273
31,1,score,-31.132340096681666
32,1,score,-31.132460799625292
33,1,score,-31.132460799625292
34,1,score,-31.132460799625292
35,1,score,-31.151487866127162
36,1,score,-31.1207025606097
37,1,score,-31.1207025606097
38,1,score,-31.137546958890027
39,1,score,-31.137546958890027
40,1,score,-31.137546958890027
41,1,score,-31.137546958890027
42,1,score,-31.132020400038044
43,1,score,-31.132020400038044
44,1,score,-31.132020400038044
45,1,score,-31.141826560045512
46,1,score,-31.154650645642597
47,1,score,-31.154650645642597
48,1,score,-31.13956860972816
49,1,score,-31.149130391178144
50,1,score,-31.149130391178144
51,1,score,-31.149130391178144
52,1,score,-31.149743241677996
53,1,score,-31.152230819999613
54,1,score,-31.133480005095294
55,1,score,-31.127253326239035
56,1,score,-31.130332323811864
57,1,score,-31.148789313624334
58,1,score,-31.148789313624334
59,1,score,-31.14179114570568
60,1,score,-31.119008165301064
61,1,score,-31.156480501050076
62,1,score,-31.13872794853627
63,1,score,-31.129002421138114
64,1,score,-31.129002421138114
65,1,score,-31.14887842296793
66,1,score,-31.14887842296793
67,1,score,-31.14115371202093
68,1,score,-31.14416693784227
69,1,score,-31.140709658134284
70,1,score,-31.140709658134284
71,1,score,-31.14422666940134
72,1,score,-31.14422666940134
