Iteration,Chain,Parameter,value
1,1,score,-3.6207345439318463
2,1,score,-3.392491630325772
3,1,score,-3.392491630325772
4,1,score,-3.3968524737540666
5,1,score,-3.3925774086300398
6,1,score,-3.384037573772361
7,1,score,-3.384037573772361
8,1,score,-3.3878552098104184
9,1,score,-3.389591182165852
10,1,score,-3.389591182165852
11,1,score,-3.3806913111850823
12,1,score,-3.3932633484642953
13,1,score,-2.9993996789659225
14,1,score,-2.999166381253723
15,1,score,-2.9992297723610837
16,1,score,-2.999220178369605
17,1,score,-3.1499539905109732
18,1,score,-4.741102396385255
19,1,score,-3.0652141142162823
20,1,score,-3.0631983269890743
21,1,score,-3.2786607186396073
22,1,score,-3.2786607186396073
23,1,score,-3.2792281752112804
24,1,score,-3.2442723895105634
25,1,score,-3.1192231597544695
26,1,score,-3.119588452196695
27,1,score,-3.124563661598977
28,1,score,-3.143407019227468
29,1,score,-3.1450184702175865
30,1,score,-3.143717837939335
31,1,score,-3.4307615049624407
32,1,score,-3.410807995438397
33,1,score,-3.0668339183391145
34,1,score,-3.067939453698074
35,1,score,-3.067939453698074
36,1,score,-3.071246844015001
37,1,score,-3.0958267912726503
38,1,score,-3.0794766110982583
39,1,score,-3.0806516789274743
40,1,score,-3.0782301602282733
41,1,score,-3.075911530143714
42,1,score,-3.0762734804179677
43,1,score,-3.2114151341303274
44,1,score,-3.2135402005964626
45,1,score,-3.2145453971436884
46,1,score,-3.342632205696042
47,1,score,-3.3533425841436615
48,1,score,-3.35459992423661
49,1,score,-3.3078100083967645
50,1,score,-2.9997099952039936
51,1,score,-2.9997099952039936
52,1,score,-2.9997386416024416
53,1,score,-3.2526592260717355
54,1,score,-3.0367646440600926
55,1,score,-3.028264473240761
56,1,score,-3.028264473240761
57,1,score,-3.025886081982272
58,1,score,-3.0283246651309104
59,1,score,-3.0264163881811403
60,1,score,-3.0264163881811403
61,1,score,-3.0011832973191805
62,1,score,-3.0014204418373898
63,1,score,-3.001566345544426
64,1,score,-3.001566345544426
65,1,score,-3.001302097163681
66,1,score,-3.0012897518694435
67,1,score,-3.389959789452924
68,1,score,-3.3810189896524823
69,1,score,-3.076569732976687
70,1,score,-3.076569732976687
71,1,score,-3.076569732976687
72,1,score,-2.9986094325087227
73,1,score,-2.9986094325087227
74,1,score,-2.9986094325087227
75,1,score,-2.9986094325087227
76,1,score,-3.0178765665942326
77,1,score,-3.0020597266644065
78,1,score,-3.0023511397783342
79,1,score,-3.002503821495204
80,1,score,-3.002503821495204
81,1,score,-3.1180834795766548
82,1,score,-3.1180834795766548
83,1,score,-3.1153965827833834
84,1,score,-3.0423977608933943
85,1,score,-3.0437456565067795
86,1,score,-3.0437456565067795
87,1,score,-3.042638788168461
88,1,score,-3.0411194800719135
89,1,score,-3.003378742146247
90,1,score,-2.9997189912442157
91,1,score,-3.056910151868927
92,1,score,-3.527217642538567
93,1,score,-3.2915946707415604
94,1,score,-3.2915946707415604
95,1,score,-3.2916888265042563
96,1,score,-2.9983320840816607
97,1,score,-2.9983025226663718
98,1,score,-2.9984701140447574
99,1,score,-2.9983696139515605
100,1,score,-2.998465921475692
101,1,score,-2.998465921475692
102,1,score,-2.9988785646823364
103,1,score,-3.293577068019808
104,1,score,-3.0044319528442505
105,1,score,-3.0040220673720417
106,1,score,-3.0040271454188674
107,1,score,-3.008226555185822
108,1,score,-3.050072917652138
109,1,score,-3.050072917652138
