Iteration,Chain,Parameter,value
1,1,score,-4.149018475193991
2,1,score,-4.1251170325139626
3,1,score,-2.998387941154228
4,1,score,-2.99844497208256
5,1,score,-2.99844497208256
6,1,score,-3.0088759599897164
7,1,score,-3.00869977358682
8,1,score,-3.0086944645358717
9,1,score,-3.0086944645358717
10,1,score,-3.0090759723654448
11,1,score,-3.008771662150487
12,1,score,-3.0095308868865165
13,1,score,-3.009134388581352
14,1,score,-3.009134388581352
15,1,score,-3.0090895387007
16,1,score,-3.0090895387007
17,1,score,-2.99909070243222
18,1,score,-2.9991448810503347
19,1,score,-3.0055891800785237
20,1,score,-3.0056705103594017
21,1,score,-3.005222532589109
22,1,score,-3.005222532589109
23,1,score,-3.048719553885292
24,1,score,-3.0495152460130304
25,1,score,-3.04921808759454
26,1,score,-3.0474679251941272
27,1,score,-3.012483690796295
28,1,score,-3.0241281287949424
29,1,score,-3.079695801800796
30,1,score,-3.0847588405343846
31,1,score,-3.0830358610526507
32,1,score,-3.0845388622996315
33,1,score,-3.0809608467829723
34,1,score,-3.0839879113110986
35,1,score,-3.0839879113110986
36,1,score,-3.0839879113110986
37,1,score,-3.0839879113110986
38,1,score,-3.0191268993739233
39,1,score,-3.551269553440392
40,1,score,-3.543034762020263
41,1,score,-3.5330014284521103
42,1,score,-3.5463925751356276
43,1,score,-3.5385404359969006
44,1,score,-3.5389980401612537
45,1,score,-3.4496143151475356
46,1,score,-3.4496143151475356
47,1,score,-4.6273909548008065
48,1,score,-3.233067975267226
49,1,score,-3.018005692712713
50,1,score,-3.017537278656157
51,1,score,-3.008295685721571
52,1,score,-3.0083130135367857
53,1,score,-3.0083130135367857
54,1,score,-3.0092873210861133
55,1,score,-3.0820315020371116
56,1,score,-3.077801379948746
57,1,score,-3.077801379948746
58,1,score,-3.0040294164294683
59,1,score,-3.003994080619798
60,1,score,-3.057105722093198
61,1,score,-3.0578143221334533
62,1,score,-3.058344435305202
63,1,score,-3.1475656103553296
64,1,score,-3.1477859255494285
65,1,score,-3.1477859255494285
66,1,score,-3.1431753568910072
67,1,score,-3.1440730435355992
68,1,score,-3.0231527425671136
69,1,score,-3.025040573465184
70,1,score,-3.000900149607397
71,1,score,-3.000900149607397
72,1,score,-3.045182219451839
73,1,score,-3.045182219451839
74,1,score,-3.003505539469949
75,1,score,-3.0032574654761324
76,1,score,-3.0033694656355086
77,1,score,-3.0011568132511646
78,1,score,-3.020133748760806
79,1,score,-3.020133748760806
80,1,score,-3.020207573959049
81,1,score,-3.1743054363358714
82,1,score,-3.1743054363358714
83,1,score,-3.1661799275515894
84,1,score,-3.167267317914345
85,1,score,-3.167267317914345
86,1,score,-3.174807054596933
87,1,score,-3.174807054596933
88,1,score,-3.1675359302717045
89,1,score,-3.175074637310765
90,1,score,-3.172407371878244
91,1,score,-3.172407371878244
92,1,score,-3.1658635345115234
93,1,score,-3.1046393146079088
94,1,score,-3.105708240378633
95,1,score,-3.108309197829286
96,1,score,-3.108309197829286
97,1,score,-3.1083855370932842
98,1,score,-3.109618350130838
99,1,score,-3.200125803414011
100,1,score,-3.2035202215876883
101,1,score,-3.0010489416623405
102,1,score,-3.000825207186488
103,1,score,-3.000734131248017
104,1,score,-3.000642939148982
105,1,score,-3.0010603301466934
106,1,score,-3.000653156748293
107,1,score,-3.0324678134430205
108,1,score,-3.034833253906513
